Utility,Food,Money,Health,Energy,Time Available,Buy Food,Work,Sleep,Socialize,
3.966082,8,1,6.59717,8.999931,0,1,0,0,0,
3.956635,7.9375,1,6.586598,8.949931,0.25,0,1,0,0,
3.947119,7.875,2,6.575996,8.899931,-1.5,0,1,0,0,
3.937533,7.8125,2,6.565362,8.849931,-1.25,0,1,0,0,
3.927875,7.75,2,6.554696,8.799931,-1,0,1,0,0,
3.918144,7.6875,2,6.543998,8.74993,-0.75,0,1,0,0,
3.90834,7.625,2,6.533267,8.69993,-0.5,0,1,0,0,
3.89846,7.5625,2,6.522503,8.64993,-0.25,0,1,0,0,
3.888505,7.5,2,6.511706,8.59993,0,0,1,0,0,
3.878472,7.4375,2,6.500875,8.54993,0.25,0,1,0,0,
3.86836,7.375,3,6.490009,8.499929,-1.5,0,1,0,0,
3.858168,7.3125,3,6.47911,8.449929,-1.25,0,1,0,0,
3.847896,7.25,3,6.468175,8.399929,-1,0,1,0,0,
3.83754,7.1875,3,6.457204,8.349929,-0.75,0,1,0,0,
3.8271,7.125,3,6.446198,8.299929,-0.5,0,1,0,0,
3.816575,7.0625,3,6.435156,8.249928,-0.25,0,1,0,0,
3.805963,7,3,6.424077,8.199928,0,0,1,0,0,
3.795262,6.9375,3,6.41296,8.149928,0.25,1,0,0,0,
3.920273,7.875,2,6.401806,8.099928,0,1,0,0,0,
3.910555,7.8125,2,6.390614,8.049928,0.25,0,1,0,0,
3.900764,7.75,3,6.379383,7.999928,-1.5,0,1,0,0,
3.890899,7.6875,3,6.368114,7.949927,-1.25,0,1,0,0,
3.880958,7.625,3,6.356804,7.899927,-1,0,1,0,0,
3.870941,7.5625,3,6.345454,7.849927,-0.75,0,1,0,0,
3.860845,7.5,3,6.334064,7.799927,-0.5,0,1,0,0,
3.850671,7.4375,3,6.322634,7.749927,-0.25,0,1,0,0,
3.840415,7.375,3,6.311161,7.699926,0,0,1,0,0,
3.830079,7.3125,3,6.299646,7.649926,0.25,1,0,0,0,
3.94887,8.25,2,6.288088,7.599926,0,1,0,0,0,
3.939419,8.1875,2,6.276487,7.549926,0.25,1,0,0,0,
4.045971,9.125,1,6.264843,7.499926,0,1,0,0,0,
4.037231,9.0625,1,6.253153,7.449925,0.25,0,1,0,0,
4.028432,9,2,6.241419,7.399925,-1.5,0,1,0,0,
4.019574,8.9375,2,6.229639,7.349925,-1.25,0,1,0,0,
4.010656,8.875,2,6.217813,7.299925,-1,0,1,0,0,
4.001678,8.8125,2,6.20594,7.249925,-0.75,0,1,0,0,
3.992638,8.75,2,6.194019,7.199924,-0.5,0,1,0,0,
3.983535,8.6875,2,6.182051,7.149924,-0.25,0,1,0,0,
3.974369,8.625,2,6.170033,7.099924,0,0,1,0,0,
3.965139,8.5625,2,6.157965,7.049924,0.25,1,0,0,0,
4.067068,9.5,1,6.145847,6.999924,0,1,0,0,0,
4.058486,9.4375,1,6.133679,6.949924,0.25,0,1,0,0,
4.049847,9.375,2,6.121459,6.899923,-1.5,0,1,0,0,
4.041151,9.3125,2,6.109185,6.849923,-1.25,0,1,0,0,
4.032397,9.25,2,6.096859,6.799923,-1,0,1,0,0,
4.023585,9.1875,2,6.084479,6.749923,-0.75,0,1,0,0,
4.014713,9.125,2,6.072043,6.699923,-0.5,0,1,0,0,
4.005781,9.0625,2,6.059553,6.649922,-0.25,0,1,0,0,
3.996788,9,2,6.047005,6.599922,0,0,1,0,0,
3.987732,8.9375,2,6.0344,6.549922,0.25,1,0,0,0,
4.085382,9.875,1,6.021737,6.499922,0,1,0,0,0,
4.076918,9.8125,1,6.009015,6.449922,0.25,0,0,0,1,
4.101209,9.75,1,6.196232,6.399921,-1.5,0,0,0,1,
4.092703,9.6875,1,6.183389,6.349921,-1.25,0,0,0,1,
4.084141,9.625,1,6.170484,6.299921,-1,0,0,0,1,
4.075522,9.5625,1,6.157515,6.249921,-0.75,0,0,0,1,
4.066846,9.5,1,6.144483,6.199921,-0.5,0,0,0,1,
4.058112,9.4375,1,6.131385,6.14992,-0.25,0,0,0,1,
4.049318,9.375,1,6.118222,6.09992,0,0,0,0,1,
4.040464,9.3125,1,6.104991,6.04992,0.25,0,1,0,0,
4.031549,9.25,2,6.091692,5.99992,-1.5,0,1,0,0,
4.022573,9.1875,2,6.078323,5.94992,-1.25,0,1,0,0,
4.013533,9.125,2,6.064884,5.89992,-1,0,1,0,0,
4.00443,9.0625,2,6.051373,5.849919,-0.75,0,1,0,0,
3.995263,9,2,6.037789,5.799919,-0.5,0,1,0,0,
3.986029,8.9375,2,6.024131,5.749919,-0.25,0,1,0,0,
3.976729,8.875,2,6.010397,5.699919,0,0,1,0,0,
3.967361,8.8125,2,5.996586,5.649919,0.25,1,0,0,0,
4.066139,9.75,1,5.982697,5.599918,0,1,0,0,0,
4.05737,9.6875,1,5.968728,5.549918,0.25,0,1,0,0,
4.048541,9.625,2,5.954678,5.499918,-1.5,0,1,0,0,
4.03965,9.5625,2,5.940545,5.449918,-1.25,0,1,0,0,
4.030697,9.5,2,5.926328,5.399918,-1,0,1,0,0,
4.02168,9.4375,2,5.912025,5.349917,-0.75,0,1,0,0,
4.012598,9.375,2,5.897635,5.299917,-0.5,0,1,0,0,
4.003451,9.3125,2,5.883156,5.249917,-0.25,0,1,0,0,
3.994237,9.25,2,5.868587,5.199917,0,0,1,0,0,
3.984956,9.1875,2,5.853924,5.149917,0.25,1,0,0,0,
4.079596,10.125,1,5.839168,5.099916,0,1,0,0,0,
4.070857,10.0625,1,5.824315,5.049916,0.25,0,1,0,0,
4.062057,10,2,5.809365,4.999916,-1.5,0,1,0,0,
4.053193,9.9375,2,5.794314,4.949916,-1.25,0,1,0,0,
4.044265,9.875,2,5.779161,4.899916,-1,0,1,0,0,
4.035272,9.8125,2,5.763905,4.849916,-0.75,0,1,0,0,
4.026214,9.75,2,5.748541,4.799915,-0.5,0,1,0,0,
4.017087,9.6875,2,5.73307,4.749915,-0.25,0,1,0,0,
4.007893,9.625,2,5.717487,4.699915,0,0,1,0,0,
3.99863,9.5625,2,5.701792,4.649915,0.25,1,0,0,0,
4.089379,10.5,1,5.68598,4.599915,0,1,0,0,0,
4.080603,10.4375,1,5.670051,4.549914,0.25,0,1,0,0,
4.071763,10.375,2,5.654001,4.499914,-1.5,0,1,0,0,
4.062856,10.3125,2,5.637827,4.449914,-1.25,0,1,0,0,
4.053881,10.25,2,5.621527,4.399914,-1,0,1,0,0,
4.044838,10.1875,2,5.605098,4.349914,-0.75,0,1,0,0,
4.035725,10.125,2,5.588537,4.299913,-0.5,0,1,0,0,
4.026541,10.0625,2,5.57184,4.249913,-0.25,0,1,0,0,
4.017284,10,2,5.555006,4.199913,0,0,1,0,0,
4.007954,9.9375,2,5.538029,4.149913,0.25,1,0,0,0,
4.095009,10.875,1,5.520907,4.099913,0,1,0,0,0,
4.086112,10.8125,1,5.503636,4.049912,0.25,0,1,0,0,
4.077144,10.75,2,5.486214,3.999913,-1.5,0,1,0,0,
4.068104,10.6875,2,5.468635,3.949913,-1.25,0,1,0,0,
4.05899,10.625,2,5.450895,3.899913,-1,0,1,0,0,
4.0498,10.5625,2,5.432992,3.849913,-0.75,0,1,0,0,
4.040533,10.5,2,5.414919,3.799913,-0.5,0,1,0,0,
4.031188,10.4375,2,5.396673,3.749913,-0.25,0,1,0,0,
4.021762,10.375,2,5.37825,3.699913,0,0,1,0,0,
4.012254,10.3125,2,5.359644,3.649913,0.25,1,0,0,0,
4.095753,11.25,1,5.34085,3.599913,0,1,0,0,0,
4.08662,11.1875,1,5.321863,3.549913,0.25,0,1,0,0,
4.077407,11.125,2,5.302678,3.499913,-1.5,0,1,0,0,
4.06811,11.0625,2,5.283289,3.449913,-1.25,0,1,0,0,
4.058728,11,2,5.26369,3.399913,-1,0,1,0,0,
4.049258,10.9375,2,5.243874,3.349913,-0.75,0,1,0,0,
4.039699,10.875,2,5.223836,3.299913,-0.5,0,1,0,0,
4.030047,10.8125,2,5.203568,3.249913,-0.25,0,1,0,0,
4.020302,10.75,2,5.183063,3.199913,0,0,1,0,0,
4.01046,10.6875,2,5.162314,3.149913,0.25,0,0,0,1,
4.038681,10.625,2,5.341313,3.099913,-1.5,0,0,0,1,
4.028793,10.5625,2,5.320052,3.049913,-1.25,0,0,0,1,
4.018803,10.5,2,5.298522,2.999913,-1,0,0,0,1,
4.008709,10.4375,2,5.276714,2.949914,-0.75,0,0,0,1,
3.998507,10.375,2,5.25462,2.899914,-0.5,0,0,0,1,
3.988194,10.3125,2,5.232227,2.849914,-0.25,0,0,0,1,
3.977767,10.25,2,5.209527,2.799914,0,0,0,0,1,
3.967222,10.1875,2,5.186508,2.749914,0.25,0,0,0,1,
3.994561,10.125,2,5.363158,2.699914,-1.5,0,0,0,1,
3.983941,10.0625,2,5.339465,2.649914,-1.25,0,0,0,1,
3.973197,10,2,5.315416,2.599914,-1,0,0,0,1,
3.962322,9.9375,2,5.290997,2.549914,-0.75,0,0,0,1,
3.951314,9.875,2,5.266194,2.499914,-0.5,0,0,0,1,
3.940167,9.8125,2,5.24099,2.449914,-0.25,0,0,0,1,
3.928877,9.75,2,5.21537,2.399914,0,0,0,0,1,
3.917438,9.6875,2,5.189316,2.349914,0.25,1,0,0,0,
4.004691,10.625,1,5.162809,2.299914,0,1,0,0,0,
3.993551,10.5625,1,5.135829,2.249914,0.25,0,1,0,0,
3.982253,10.5,2,5.108355,2.199914,-1.5,0,1,0,0,
3.970788,10.4375,2,5.080365,2.149914,-1.25,0,1,0,0,
3.95915,10.375,2,5.051833,2.099914,-1,0,1,0,0,
3.947331,10.3125,2,5.022735,2.049914,-0.75,0,1,0,0,
3.935323,10.25,2,4.993041,1.999914,-0.5,0,1,0,0,
3.923116,10.1875,2,4.962722,1.949914,-0.25,0,1,0,0,
3.910701,10.125,2,4.931745,1.899915,0,0,1,0,0,
3.898066,10.0625,2,4.900075,1.849915,0.25,1,0,0,0,
3.980512,11,1,4.867675,1.799915,0,1,0,0,0,
3.967976,10.9375,1,4.834503,1.749915,0.25,0,0,1,0,
4.264718,10.875,1,6.542052,9.699914,-7.5,0,0,1,0,
4.257399,10.8125,1,6.531884,9.649914,-7.25,0,0,1,0,
4.250039,10.75,1,6.521689,9.599914,-7,0,0,1,0,
4.24264,10.6875,1,6.511467,9.549913,-6.75,0,0,1,0,
4.235199,10.625,1,6.501218,9.499913,-6.5,0,0,1,0,
4.227717,10.5625,1,6.490941,9.449913,-6.25,0,0,1,0,
4.220194,10.5,1,6.480636,9.399913,-6,0,0,1,0,
4.212628,10.4375,1,6.470302,9.349913,-5.75,0,0,1,0,
4.205019,10.375,1,6.45994,9.299912,-5.5,0,0,1,0,
4.197367,10.3125,1,6.449549,9.249912,-5.25,0,0,1,0,
4.189671,10.25,1,6.439128,9.199912,-5,0,0,1,0,
4.181931,10.1875,1,6.428679,9.149912,-4.75,0,0,1,0,
4.174145,10.125,1,6.418199,9.099912,-4.5,0,0,1,0,
4.166314,10.0625,1,6.407689,9.049911,-4.25,0,0,1,0,
4.158438,10,1,6.397149,8.999911,-4,0,0,1,0,
4.150514,9.9375,1,6.386578,8.949911,-3.75,0,0,1,0,
4.142543,9.875,1,6.375975,8.899911,-3.5,0,0,1,0,
4.134525,9.8125,1,6.365341,8.849911,-3.25,0,0,1,0,
4.126458,9.75,1,6.354675,8.799911,-3,0,0,1,0,
4.118342,9.6875,1,6.343977,8.74991,-2.75,0,0,1,0,
4.110177,9.625,1,6.333246,8.69991,-2.5,0,0,1,0,
4.101961,9.5625,1,6.322482,8.64991,-2.25,0,0,1,0,
4.093694,9.5,1,6.311685,8.59991,-2,0,0,1,0,
4.085376,9.4375,1,6.300854,8.54991,-1.75,0,0,1,0,
4.077006,9.375,1,6.289989,8.499909,-1.5,0,0,1,0,
4.068583,9.3125,1,6.279088,8.449909,-1.25,0,0,1,0,
4.060105,9.25,1,6.268153,8.399909,-1,0,0,1,0,
4.051574,9.1875,1,6.257183,8.349909,-0.75,0,0,1,0,
4.042987,9.125,1,6.246177,8.299909,-0.5,0,0,1,0,
4.034345,9.0625,1,6.235134,8.249908,-0.25,0,0,1,0,
4.025646,9,1,6.224055,8.199908,0,0,0,1,0,
4.01689,8.9375,1,6.212939,8.149908,0.25,0,1,0,0,
4.008075,8.875,2,6.201785,8.099908,-1.5,0,1,0,0,
3.999202,8.8125,2,6.190593,8.049908,-1.25,0,1,0,0,
3.990269,8.75,2,6.179361,7.999907,-1,0,1,0,0,
3.981275,8.6875,2,6.168092,7.949907,-0.75,0,1,0,0,
3.972219,8.625,2,6.156782,7.899907,-0.5,0,1,0,0,
3.963101,8.5625,2,6.145433,7.849907,-0.25,0,1,0,0,
3.95392,8.5,2,6.134043,7.799907,0,0,1,0,0,
3.944675,8.4375,2,6.122612,7.749907,0.25,0,0,0,1,
3.967567,8.375,2,6.311139,7.699906,-1.5,0,0,0,1,
3.958251,8.3125,2,6.299624,7.649906,-1.25,0,0,0,1,
3.948867,8.25,2,6.288066,7.599906,-1,0,0,0,1,
3.939416,8.1875,2,6.276465,7.549906,-0.75,0,0,0,1,
3.929896,8.125,2,6.264821,7.499906,-0.5,0,0,0,1,
3.920306,8.0625,2,6.253132,7.449905,-0.25,0,0,0,1,
3.910645,8,2,6.241397,7.399905,0,0,0,0,1,
3.900913,7.9375,2,6.229618,7.349905,0.25,1,0,0,0,
4.010653,8.875,1,6.217791,7.299905,0,1,0,0,0,
4.001675,8.8125,1,6.205918,7.249905,0.25,0,1,0,0,
3.992634,8.75,2,6.193997,7.199904,-1.5,0,1,0,0,
3.983532,8.6875,2,6.182029,7.149904,-1.25,0,1,0,0,
3.974366,8.625,2,6.170011,7.099904,-1,0,1,0,0,
3.965135,8.5625,2,6.157943,7.049904,-0.75,0,1,0,0,
3.955839,8.5,2,6.145825,6.999904,-0.5,0,1,0,0,
3.946477,8.4375,2,6.133657,6.949903,-0.25,0,1,0,0,
3.937048,8.375,2,6.121436,6.899903,0,0,1,0,0,
3.92755,8.3125,2,6.109163,6.849903,0.25,1,0,0,0,
4.032393,9.25,1,6.096837,6.799903,0,1,0,0,0,
4.023582,9.1875,1,6.084457,6.749903,0.25,0,1,0,0,
4.014709,9.125,2,6.072021,6.699903,-1.5,0,1,0,0,
4.005777,9.0625,2,6.059531,6.649902,-1.25,0,1,0,0,
3.996784,9,2,6.046983,6.599902,-1,0,1,0,0,
3.987729,8.9375,2,6.034378,6.549902,-0.75,0,1,0,0,
3.978611,8.875,2,6.021715,6.499902,-0.5,0,1,0,0,
3.969428,8.8125,2,6.008993,6.449902,-0.25,0,1,0,0,
3.960181,8.75,2,5.996211,6.399901,0,0,1,0,0,
3.950869,8.6875,2,5.983367,6.349901,0.25,1,0,0,0,
4.051188,9.625,1,5.970462,6.299901,0,1,0,0,0,
4.042499,9.5625,1,5.957493,6.249901,0.25,0,1,0,0,
4.033751,9.5,2,5.944461,6.199901,-1.5,0,1,0,0,
4.024945,9.4375,2,5.931363,6.1499,-1.25,0,1,0,0,
4.016079,9.375,2,5.9182,6.0999,-1,0,1,0,0,
4.007152,9.3125,2,5.904969,6.0499,-0.75,0,1,0,0,
3.998163,9.25,2,5.89167,5.9999,-0.5,0,1,0,0,
3.989111,9.1875,2,5.878301,5.9499,-0.25,0,1,0,0,
3.979997,9.125,2,5.864862,5.899899,0,0,1,0,0,
3.970818,9.0625,2,5.851351,5.849899,0.25,1,0,0,0,
4.066934,10,1,5.837767,5.799899,0,1,0,0,0,
4.058321,9.9375,1,5.824109,5.749899,0.25,0,0,1,0,
4.190219,9.875,1,6.687315,13.6999,-7.5,0,0,1,0,
4.182574,9.8125,1,6.678658,13.6499,-7.25,0,0,1,0,
4.174885,9.75,1,6.669989,13.5999,-7,0,0,1,0,
4.167152,9.6875,1,6.661305,13.5499,-6.75,0,0,1,0,
4.159373,9.625,1,6.652608,13.4999,-6.5,0,0,1,0,
4.151548,9.5625,1,6.643897,13.4499,-6.25,0,0,1,0,
4.143677,9.5,1,6.635173,13.3999,-6,0,0,1,0,
4.135758,9.4375,1,6.626434,13.3499,-5.75,0,0,1,0,
4.127792,9.375,1,6.617682,13.2999,-5.5,0,0,1,0,
4.119777,9.3125,1,6.608915,13.2499,-5.25,0,0,1,0,
4.111713,9.25,1,6.600134,13.1999,-5,0,0,1,0,
4.103601,9.1875,1,6.591339,13.1499,-4.75,0,0,1,0,
4.095437,9.125,1,6.582529,13.0999,-4.5,0,0,1,0,
4.087223,9.0625,1,6.573705,13.0499,-4.25,0,0,1,0,
4.078957,9,1,6.564866,12.9999,-4,0,0,1,0,
4.070639,8.9375,1,6.556012,12.9499,-3.75,0,0,1,0,
4.062267,8.875,1,6.547144,12.8999,-3.5,0,0,1,0,
4.053842,8.8125,1,6.53826,12.8499,-3.25,0,0,1,0,
4.045363,8.75,1,6.529361,12.7999,-3,0,0,1,0,
4.036828,8.6875,1,6.520447,12.7499,-2.75,0,0,1,0,
4.028237,8.625,1,6.511518,12.69989,-2.5,0,0,1,0,
4.01959,8.5625,1,6.502573,12.64989,-2.25,0,0,1,0,
4.010885,8.5,1,6.493612,12.59989,-2,0,0,1,0,
4.002122,8.4375,1,6.484636,12.54989,-1.75,0,0,1,0,
3.993299,8.375,1,6.475644,12.49989,-1.5,0,0,1,0,
3.984416,8.3125,1,6.466636,12.44989,-1.25,0,0,1,0,
3.975473,8.25,1,6.457611,12.39989,-1,0,0,1,0,
3.966467,8.1875,1,6.448571,12.34989,-0.75,0,0,1,0,
3.957399,8.125,1,6.439514,12.29989,-0.5,0,0,1,0,
3.948267,8.0625,1,6.43044,12.24989,-0.25,0,0,1,0,
3.93907,8,1,6.42135,12.19989,0,0,0,1,0,
3.929807,7.9375,1,6.412243,12.14989,0.25,0,0,1,0,
3.996755,7.875,1,6.910637,20.09989,-7.5,0,0,1,0,
3.987702,7.8125,1,6.903146,20.04989,-7.25,0,0,1,0,
3.978583,7.75,1,6.895649,19.9999,-7,0,0,1,0,
3.969398,7.6875,1,6.888146,19.9499,-6.75,0,0,1,0,
3.960144,7.625,1,6.880637,19.8999,-6.5,0,0,1,0,
3.95082,7.5625,1,6.873121,19.8499,-6.25,0,0,1,0,
3.941426,7.5,1,6.865599,19.7999,-6,0,0,1,0,
3.931961,7.4375,1,6.85807,19.7499,-5.75,0,0,1,0,
3.922423,7.375,1,6.850535,19.6999,-5.5,0,0,1,0,
3.91281,7.3125,1,6.842994,19.6499,-5.25,0,0,1,0,
3.903123,7.25,1,6.835446,19.5999,-5,0,0,1,0,
3.893359,7.1875,1,6.827891,19.5499,-4.75,0,0,1,0,
3.883518,7.125,1,6.820331,19.4999,-4.5,0,0,1,0,
3.873597,7.0625,1,6.812763,19.4499,-4.25,0,0,1,0,
3.863595,7,1,6.805189,19.3999,-4,0,0,1,0,
3.853512,6.9375,1,6.797608,19.34991,-3.75,0,0,1,0,
3.843346,6.875,1,6.790021,19.29991,-3.5,0,0,1,0,
3.833094,6.8125,1,6.782427,19.24991,-3.25,0,0,1,0,
3.822756,6.75,1,6.774826,19.19991,-3,0,0,1,0,
3.81233,6.6875,1,6.767219,19.14991,-2.75,0,0,1,0,
3.801815,6.625,1,6.759604,19.09991,-2.5,0,0,1,0,
3.791208,6.5625,1,6.751983,19.04991,-2.25,0,0,1,0,
3.780508,6.5,1,6.744354,18.99991,-2,0,0,1,0,
3.769713,6.4375,1,6.736719,18.94991,-1.75,0,0,1,0,
3.758822,6.375,1,6.729077,18.89991,-1.5,0,0,1,0,
3.747832,6.3125,1,6.721428,18.84991,-1.25,0,0,1,0,
3.736742,6.25,1,6.713772,18.79991,-1,0,0,1,0,
3.72555,6.1875,1,6.706109,18.74991,-0.75,0,0,1,0,
3.714253,6.125,1,6.698439,18.69991,-0.5,0,0,1,0,
3.70285,6.0625,1,6.690761,18.64992,-0.25,0,0,1,0,
3.691338,6,1,6.683076,18.59992,0,0,0,1,0,
3.679715,5.9375,1,6.675385,18.54992,0.25,0,1,0,0,
3.667979,5.875,2,6.667686,18.49992,-1.5,0,1,0,0,
3.656127,5.8125,2,6.659979,18.44992,-1.25,0,1,0,0,
3.644157,5.75,2,6.652265,18.39992,-1,0,1,0,0,
3.632067,5.6875,2,6.644544,18.34992,-0.75,0,1,0,0,
3.619853,5.625,2,6.636815,18.29992,-0.5,0,1,0,0,
3.607513,5.5625,2,6.629079,18.24992,-0.25,0,1,0,0,
3.595045,5.5,2,6.621336,18.19992,0,0,1,0,0,
3.582445,5.4375,2,6.613585,18.14992,0.25,0,1,0,0,
3.56971,5.375,3,6.605825,18.09992,-1.5,0,1,0,0,
3.556838,5.3125,3,6.59806,18.04992,-1.25,0,1,0,0,
3.543825,5.25,3,6.590285,17.99993,-1,0,1,0,0,
3.530667,5.1875,3,6.582504,17.94993,-0.75,0,1,0,0,
3.517362,5.125,3,6.574714,17.89993,-0.5,0,1,0,0,
3.503905,5.0625,3,6.566917,17.84993,-0.25,0,1,0,0,
3.490293,5,3,6.559112,17.79993,0,0,1,0,0,
3.476522,4.9375,3,6.551299,17.74993,0.25,0,1,0,0,
3.462589,4.875,4,6.543478,17.69993,-1.5,0,1,0,0,
3.448488,4.8125,4,6.535649,17.64993,-1.25,0,1,0,0,
3.434216,4.75,4,6.527812,17.59993,-1,0,1,0,0,
3.419769,4.6875,4,6.519967,17.54993,-0.75,0,1,0,0,
3.40514,4.625,4,6.512114,17.49993,-0.5,0,1,0,0,
3.390327,4.5625,4,6.504252,17.44993,-0.25,0,1,0,0,
3.375323,4.5,4,6.496383,17.39993,0,0,1,0,0,
3.360123,4.4375,4,6.488505,17.34994,0.25,1,0,0,0,
3.550575,5.375,3,6.480619,17.29994,0,1,0,0,0,
3.53766,5.3125,3,6.472725,17.24994,0.25,1,0,0,0,
3.698957,6.25,2,6.464822,17.19994,0,1,0,0,0,
3.687682,6.1875,2,6.45691,17.14994,0.25,1,0,0,0,
3.827533,7.125,1,6.448991,17.09994,0,1,0,0,0,
3.817492,7.0625,1,6.441062,17.04994,0.25,0,1,0,0,
3.807371,7,2,6.433125,16.99994,-1.5,0,1,0,0,
3.797166,6.9375,2,6.425179,16.94994,-1.25,0,1,0,0,
3.786878,6.875,2,6.417226,16.89994,-1,0,1,0,0,
3.776503,6.8125,2,6.409263,16.84994,-0.75,0,1,0,0,
3.766042,6.75,2,6.401291,16.79994,-0.5,0,1,0,0,
3.755492,6.6875,2,6.39331,16.74994,-0.25,0,1,0,0,
3.744852,6.625,2,6.38532,16.69995,0,0,1,0,0,
3.73412,6.5625,2,6.377322,16.64995,0.25,1,0,0,0,
3.866395,7.5,1,6.369314,16.59995,0,1,0,0,0,
3.856767,7.4375,1,6.361298,16.54995,0.25,0,1,0,0,
3.847066,7.375,2,6.353271,16.49995,-1.5,0,1,0,0,
3.83729,7.3125,2,6.345237,16.44995,-1.25,0,1,0,0,
3.827437,7.25,2,6.337193,16.39995,-1,0,1,0,0,
3.817508,7.1875,2,6.329139,16.34995,-0.75,0,1,0,0,
3.807499,7.125,2,6.321076,16.29995,-0.5,0,1,0,0,
3.79741,7.0625,2,6.313004,16.24995,-0.25,0,1,0,0,
3.787241,7,2,6.304922,16.19995,0,0,1,0,0,
3.776988,6.9375,2,6.296831,16.14995,0.25,1,0,0,0,
3.902452,7.875,1,6.28873,16.09995,0,1,0,0,0,
3.893194,7.8125,1,6.28062,16.04996,0.25,0,1,0,0,
3.883868,7.75,2,6.272499,15.99996,-1.5,0,1,0,0,
3.874474,7.6875,2,6.264369,15.94995,-1.25,0,1,0,0,
3.86501,7.625,2,6.256229,15.89995,-1,0,1,0,0,
3.855476,7.5625,2,6.248079,15.84995,-0.75,0,1,0,0,
3.84587,7.5,2,6.23992,15.79995,-0.5,0,1,0,0,
3.836192,7.4375,2,6.23175,15.74995,-0.25,0,1,0,0,
3.82644,7.375,2,6.22357,15.69995,0,0,1,0,0,
3.816612,7.3125,2,6.215381,15.64995,0.25,0,0,0,1,
3.838421,7.25,2,6.40718,15.59995,-1.5,0,0,0,1,
3.82848,7.1875,2,6.39897,15.54995,-1.25,0,0,0,1,
3.818461,7.125,2,6.390749,15.49995,-1,0,0,0,1,
3.808362,7.0625,2,6.382518,15.44995,-0.75,0,0,0,1,
3.798181,7,2,6.374276,15.39995,-0.5,0,0,0,1,
3.787917,6.9375,2,6.366024,15.34995,-0.25,0,0,0,1,
3.777568,6.875,2,6.357761,15.29995,0,0,0,0,1,
3.767133,6.8125,2,6.349488,15.24995,0.25,0,0,0,1,
3.787664,6.75,2,6.541203,15.19995,-1.5,0,0,0,1,
3.777092,6.6875,2,6.532908,15.14995,-1.25,0,0,0,1,
3.76643,6.625,2,6.524603,15.09995,-1,0,0,0,1,
3.755676,6.5625,2,6.516286,15.04995,-0.75,0,0,0,1,
3.744828,6.5,2,6.507958,14.99995,-0.5,0,0,0,1,
3.733884,6.4375,2,6.499619,14.94995,-0.25,0,0,0,1,
3.722842,6.375,2,6.491269,14.89995,0,0,0,0,1,
3.711701,6.3125,2,6.482907,14.84995,0.25,0,1,0,0,
3.700458,6.25,3,6.474535,14.79995,-1.5,0,1,0,0,
3.689112,6.1875,3,6.46615,14.74995,-1.25,0,1,0,0,
3.67766,6.125,3,6.457754,14.69995,-1,0,1,0,0,
3.666101,6.0625,3,6.449347,14.64995,-0.75,0,1,0,0,
3.654432,6,3,6.440928,14.59995,-0.5,0,1,0,0,
3.642651,5.9375,3,6.432498,14.54995,-0.25,0,1,0,0,
3.630756,5.875,3,6.424055,14.49995,0,0,1,0,0,
3.618743,5.8125,3,6.415601,14.44995,0.25,0,0,0,1,
3.63735,5.75,3,6.607134,14.39995,-1.5,0,0,0,1,
3.625137,5.6875,3,6.598656,14.34995,-1.25,0,0,0,1,
3.612799,5.625,3,6.590165,14.29995,-1,0,0,0,1,
3.600335,5.5625,3,6.581663,14.24995,-0.75,0,0,0,1,
3.587741,5.5,3,6.573148,14.19995,-0.5,0,0,0,1,
3.575014,5.4375,3,6.56462,14.14995,-0.25,0,0,0,1,
3.562151,5.375,3,6.55608,14.09995,0,0,0,0,1,
3.54915,5.3125,3,6.547527,14.04995,0.25,0,1,0,0,
3.536006,5.25,4,6.538962,13.99995,-1.5,0,1,0,0,
3.522718,5.1875,4,6.530384,13.94995,-1.25,0,1,0,0,
3.50928,5.125,4,6.521793,13.89995,-1,0,1,0,0,
3.49569,5.0625,4,6.51319,13.84995,-0.75,0,1,0,0,
3.481943,5,4,6.504573,13.79995,-0.5,0,1,0,0,
3.468037,4.9375,4,6.495943,13.74995,-0.25,0,1,0,0,
3.453967,4.875,4,6.4873,13.69995,0,0,1,0,0,
3.439728,4.8125,4,6.478643,13.64995,0.25,1,0,0,0,
3.616372,5.75,3,6.469974,13.59995,0,1,0,0,0,
3.6041,5.6875,3,6.46129,13.54995,0.25,1,0,0,0,
3.755332,6.625,2,6.452593,13.49995,0,1,0,0,0,
3.744503,6.5625,2,6.443882,13.44995,0.25,0,1,0,0,
3.733579,6.5,3,6.435158,13.39995,-1.5,0,1,0,0,
3.722558,6.4375,3,6.426419,13.34995,-1.25,0,1,0,0,
3.711439,6.375,3,6.417667,13.29994,-1,0,1,0,0,
3.70022,6.3125,3,6.4089,13.24994,-0.75,0,1,0,0,
3.688898,6.25,3,6.40012,13.19994,-0.5,0,1,0,0,
3.677473,6.1875,3,6.391324,13.14994,-0.25,0,1,0,0,
3.665941,6.125,3,6.382515,13.09994,0,0,1,0,0,
3.654301,6.0625,3,6.373691,13.04994,0.25,1,0,0,0,
3.796701,7,2,6.364851,12.99994,0,1,0,0,0,
3.78634,6.9375,2,6.355998,12.94994,0.25,0,1,0,0,
3.775894,6.875,3,6.347129,12.89994,-1.5,0,1,0,0,
3.765361,6.8125,3,6.338245,12.84994,-1.25,0,1,0,0,
